,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
367,Andhra Pradesh,Sorghum,1992,38910,758,34468.93,24.87
368,Andhra Pradesh,Sorghum,1992,38910,758,34468.93,19.97
369,Andhra Pradesh,Sorghum,1992,38910,758,34468.93,21.92
370,Andhra Pradesh,Sorghum,1992,38910,758,34468.93,19.14
371,Andhra Pradesh,Sorghum,1992,38910,758,34468.93,17.33
372,Andhra Pradesh,Sorghum,1992,38910,758,34468.93,21
373,Andhra Pradesh,Soybeans,1992,18388,758,34468.93,15.71
374,Andhra Pradesh,Soybeans,1992,18388,758,34468.93,21
375,Andhra Pradesh,Soybeans,1992,18388,758,34468.93,24.87
376,Andhra Pradesh,Soybeans,1992,18388,758,34468.93,19.97
377,Andhra Pradesh,Soybeans,1992,18388,758,34468.93,21.92
378,Andhra Pradesh,Soybeans,1992,18388,758,34468.93,19.14
379,Andhra Pradesh,Soybeans,1992,18388,758,34468.93,17.33
380,Andhra Pradesh,Soybeans,1992,18388,758,34468.93,21
381,Andhra Pradesh,Sweet potatoes,1992,202929,758,34468.93,15.71
382,Andhra Pradesh,Sweet potatoes,1992,202929,758,34468.93,21
383,Andhra Pradesh,Sweet potatoes,1992,202929,758,34468.93,24.87
384,Andhra Pradesh,Sweet potatoes,1992,202929,758,34468.93,19.97
385,Andhra Pradesh,Sweet potatoes,1992,202929,758,34468.93,21.92
386,Andhra Pradesh,Sweet potatoes,1992,202929,758,34468.93,19.14
387,Andhra Pradesh,Sweet potatoes,1992,202929,758,34468.93,17.33
388,Andhra Pradesh,Sweet potatoes,1992,202929,758,34468.93,21
389,Andhra Pradesh,Wheat,1992,39530,758,34468.93,15.71
390,Andhra Pradesh,Wheat,1992,39530,758,34468.93,21
391,Andhra Pradesh,Wheat,1992,39530,758,34468.93,24.87
392,Andhra Pradesh,Wheat,1992,39530,758,34468.93,19.97
393,Andhra Pradesh,Wheat,1992,39530,758,34468.93,21.92
394,Andhra Pradesh,Wheat,1992,39530,758,34468.93,19.14
395,Andhra Pradesh,Wheat,1992,39530,758,34468.93,17.33
396,Andhra Pradesh,Wheat,1992,39530,758,34468.93,21
397,Andhra Pradesh,Cassava,1993,81739,758,34468.93,16.23
398,Andhra Pradesh,Cassava,1993,81739,758,34468.93,21.04
399,Andhra Pradesh,Cassava,1993,81739,758,34468.93,24.75
400,Andhra Pradesh,Cassava,1993,81739,758,34468.93,19.73
401,Andhra Pradesh,Cassava,1993,81739,758,34468.93,22.11
402,Andhra Pradesh,Cassava,1993,81739,758,34468.93,19.56
403,Andhra Pradesh,Cassava,1993,81739,758,34468.93,16.86
404,Andhra Pradesh,Cassava,1993,81739,758,34468.93,21.04
405,Andhra Pradesh,Maize,1993,24401,758,34468.93,16.23
406,Andhra Pradesh,Maize,1993,24401,758,34468.93,21.04
407,Andhra Pradesh,Maize,1993,24401,758,34468.93,24.75
408,Andhra Pradesh,Maize,1993,24401,758,34468.93,19.73
409,Andhra Pradesh,Maize,1993,24401,758,34468.93,22.11
410,Andhra Pradesh,Maize,1993,24401,758,34468.93,19.56
411,Andhra Pradesh,Maize,1993,24401,758,34468.93,16.86
412,Andhra Pradesh,Maize,1993,24401,758,34468.93,21.04
413,Andhra Pradesh,Potatoes,1993,168931,758,34468.93,16.23
414,Andhra Pradesh,Potatoes,1993,168931,758,34468.93,21.04
415,Andhra Pradesh,Potatoes,1993,168931,758,34468.93,24.75
416,Andhra Pradesh,Potatoes,1993,168931,758,34468.93,19.73
417,Andhra Pradesh,Potatoes,1993,168931,758,34468.93,22.11
418,Andhra Pradesh,Potatoes,1993,168931,758,34468.93,19.56
419,Andhra Pradesh,Potatoes,1993,168931,758,34468.93,16.86
420,Andhra Pradesh,Potatoes,1993,168931,758,34468.93,21.04
421,Andhra Pradesh,"Rice, paddy",1993,48725,758,34468.93,16.23
422,Andhra Pradesh,"Rice, paddy",1993,48725,758,34468.93,21.04
423,Andhra Pradesh,"Rice, paddy",1993,48725,758,34468.93,24.75
424,Andhra Pradesh,"Rice, paddy",1993,48725,758,34468.93,19.73
425,Andhra Pradesh,"Rice, paddy",1993,48725,758,34468.93,22.11
426,Andhra Pradesh,"Rice, paddy",1993,48725,758,34468.93,19.56
427,Andhra Pradesh,"Rice, paddy",1993,48725,758,34468.93,16.86
428,Andhra Pradesh,"Rice, paddy",1993,48725,758,34468.93,21.04
429,Andhra Pradesh,Sorghum,1993,29408,758,34468.93,16.23
430,Andhra Pradesh,Sorghum,1993,29408,758,34468.93,21.04
431,Andhra Pradesh,Sorghum,1993,29408,758,34468.93,24.75
432,Andhra Pradesh,Sorghum,1993,29408,758,34468.93,19.73
433,Andhra Pradesh,Sorghum,1993,29408,758,34468.93,22.11
434,Andhra Pradesh,Sorghum,1993,29408,758,34468.93,19.56
435,Andhra Pradesh,Sorghum,1993,29408,758,34468.93,16.86
436,Andhra Pradesh,Sorghum,1993,29408,758,34468.93,21.04
437,Andhra Pradesh,Soybeans,1993,20927,758,34468.93,16.23
438,Andhra Pradesh,Soybeans,1993,20927,758,34468.93,21.04
439,Andhra Pradesh,Soybeans,1993,20927,758,34468.93,24.75
440,Andhra Pradesh,Soybeans,1993,20927,758,34468.93,19.73
441,Andhra Pradesh,Soybeans,1993,20927,758,34468.93,22.11
442,Andhra Pradesh,Soybeans,1993,20927,758,34468.93,19.56
443,Andhra Pradesh,Soybeans,1993,20927,758,34468.93,16.86
444,Andhra Pradesh,Soybeans,1993,20927,758,34468.93,21.04
445,Andhra Pradesh,Sweet potatoes,1993,185676,758,34468.93,16.23
446,Andhra Pradesh,Sweet potatoes,1993,185676,758,34468.93,21.04
447,Andhra Pradesh,Sweet potatoes,1993,185676,758,34468.93,24.75
448,Andhra Pradesh,Sweet potatoes,1993,185676,758,34468.93,19.73
449,Andhra Pradesh,Sweet potatoes,1993,185676,758,34468.93,22.11
450,Andhra Pradesh,Sweet potatoes,1993,185676,758,34468.93,19.56
451,Andhra Pradesh,Sweet potatoes,1993,185676,758,34468.93,16.86
452,Andhra Pradesh,Sweet potatoes,1993,185676,758,34468.93,21.04
453,Andhra Pradesh,Wheat,1993,40821,758,34468.93,16.23
454,Andhra Pradesh,Wheat,1993,40821,758,34468.93,21.04
455,Andhra Pradesh,Wheat,1993,40821,758,34468.93,24.75
456,Andhra Pradesh,Wheat,1993,40821,758,34468.93,19.73
457,Andhra Pradesh,Wheat,1993,40821,758,34468.93,22.11
458,Andhra Pradesh,Wheat,1993,40821,758,34468.93,19.56
459,Andhra Pradesh,Wheat,1993,40821,758,34468.93,16.86
460,Andhra Pradesh,Wheat,1993,40821,758,34468.93,21.04
461,Andhra Pradesh,Cassava,1994,75260,758,34468.93,16.42
462,Andhra Pradesh,Cassava,1994,75260,758,34468.93,21.46
463,Andhra Pradesh,Cassava,1994,75260,758,34468.93,25.05
464,Andhra Pradesh,Cassava,1994,75260,758,34468.93,19.73
465,Andhra Pradesh,Cassava,1994,75260,758,34468.93,22.83
466,Andhra Pradesh,Cassava,1994,75260,758,34468.93,19.79
467,Andhra Pradesh,Cassava,1994,75260,758,34468.93,16.45
468,Andhra Pradesh,Cassava,1994,75260,758,34468.93,21.46
469,Andhra Pradesh,Maize,1994,22255,758,34468.93,16.42
470,Andhra Pradesh,Maize,1994,22255,758,34468.93,21.46
471,Andhra Pradesh,Maize,1994,22255,758,34468.93,25.05
472,Andhra Pradesh,Maize,1994,22255,758,34468.93,19.73
473,Andhra Pradesh,Maize,1994,22255,758,34468.93,22.83
474,Andhra Pradesh,Maize,1994,22255,758,34468.93,19.79
475,Andhra Pradesh,Maize,1994,22255,758,34468.93,16.45
476,Andhra Pradesh,Maize,1994,22255,758,34468.93,21.46
477,Andhra Pradesh,Potatoes,1994,190845,758,34468.93,16.42
478,Andhra Pradesh,Potatoes,1994,190845,758,34468.93,21.46
479,Andhra Pradesh,Potatoes,1994,190845,758,34468.93,25.05
480,Andhra Pradesh,Potatoes,1994,190845,758,34468.93,19.73
481,Andhra Pradesh,Potatoes,1994,190845,758,34468.93,22.83
482,Andhra Pradesh,Potatoes,1994,190845,758,34468.93,19.79
483,Andhra Pradesh,Potatoes,1994,190845,758,34468.93,16.45
484,Andhra Pradesh,Potatoes,1994,190845,758,34468.93,21.46
485,Andhra Pradesh,"Rice, paddy",1994,42555,758,34468.93,16.42
486,Andhra Pradesh,"Rice, paddy",1994,42555,758,34468.93,21.46
487,Andhra Pradesh,"Rice, paddy",1994,42555,758,34468.93,25.05
488,Andhra Pradesh,"Rice, paddy",1994,42555,758,34468.93,19.73
489,Andhra Pradesh,"Rice, paddy",1994,42555,758,34468.93,22.83
490,Andhra Pradesh,"Rice, paddy",1994,42555,758,34468.93,19.79
491,Andhra Pradesh,"Rice, paddy",1994,42555,758,34468.93,16.45
492,Andhra Pradesh,"Rice, paddy",1994,42555,758,34468.93,21.46
493,Andhra Pradesh,Sorghum,1994,29566,758,34468.93,16.42
494,Andhra Pradesh,Sorghum,1994,29566,758,34468.93,21.46
495,Andhra Pradesh,Sorghum,1994,29566,758,34468.93,25.05
496,Andhra Pradesh,Sorghum,1994,29566,758,34468.93,19.73
497,Andhra Pradesh,Sorghum,1994,29566,758,34468.93,22.83
498,Andhra Pradesh,Sorghum,1994,29566,758,34468.93,19.79
499,Andhra Pradesh,Sorghum,1994,29566,758,34468.93,16.45
500,Andhra Pradesh,Sorghum,1994,29566,758,34468.93,21.46
501,Andhra Pradesh,Soybeans,1994,18114,758,34468.93,16.42
502,Andhra Pradesh,Soybeans,1994,18114,758,34468.93,21.46
503,Andhra Pradesh,Soybeans,1994,18114,758,34468.93,25.05
504,Andhra Pradesh,Soybeans,1994,18114,758,34468.93,19.73
505,Andhra Pradesh,Soybeans,1994,18114,758,34468.93,22.83
506,Andhra Pradesh,Soybeans,1994,18114,758,34468.93,19.79
507,Andhra Pradesh,Soybeans,1994,18114,758,34468.93,16.45
508,Andhra Pradesh,Soybeans,1994,18114,758,34468.93,21.46
509,Andhra Pradesh,Sweet potatoes,1994,198359,758,34468.93,16.42
510,Andhra Pradesh,Sweet potatoes,1994,198359,758,34468.93,21.46
511,Andhra Pradesh,Sweet potatoes,1994,198359,758,34468.93,25.05
512,Andhra Pradesh,Sweet potatoes,1994,198359,758,34468.93,19.73
513,Andhra Pradesh,Sweet potatoes,1994,198359,758,34468.93,22.83
514,Andhra Pradesh,Sweet potatoes,1994,198359,758,34468.93,19.79
515,Andhra Pradesh,Sweet potatoes,1994,198359,758,34468.93,16.45
516,Andhra Pradesh,Sweet potatoes,1994,198359,758,34468.93,21.46
517,Andhra Pradesh,Wheat,1994,43034,758,34468.93,16.42
518,Andhra Pradesh,Wheat,1994,43034,758,34468.93,21.46
519,Andhra Pradesh,Wheat,1994,43034,758,34468.93,25.05
520,Andhra Pradesh,Wheat,1994,43034,758,34468.93,19.73
521,Andhra Pradesh,Wheat,1994,43034,758,34468.93,22.83
522,Andhra Pradesh,Wheat,1994,43034,758,34468.93,19.79
523,Andhra Pradesh,Wheat,1994,43034,758,34468.93,16.45
524,Andhra Pradesh,Wheat,1994,43034,758,34468.93,21.46
525,Andhra Pradesh,Cassava,1995,109610,758,34468.93,16.68
526,Andhra Pradesh,Cassava,1995,109610,758,34468.93,21.5
527,Andhra Pradesh,Cassava,1995,109610,758,34468.93,25.01
528,Andhra Pradesh,Cassava,1995,109610,758,34468.93,20.39
529,Andhra Pradesh,Cassava,1995,109610,758,34468.93,22.79
530,Andhra Pradesh,Cassava,1995,109610,758,34468.93,19.87
531,Andhra Pradesh,Cassava,1995,109610,758,34468.93,16.85
532,Andhra Pradesh,Cassava,1995,109610,758,34468.93,21.5
533,Andhra Pradesh,Maize,1995,22883,758,34468.93,16.68
534,Andhra Pradesh,Maize,1995,22883,758,34468.93,21.5
535,Andhra Pradesh,Maize,1995,22883,758,34468.93,25.01
536,Andhra Pradesh,Maize,1995,22883,758,34468.93,20.39
537,Andhra Pradesh,Maize,1995,22883,758,34468.93,22.79
538,Andhra Pradesh,Maize,1995,22883,758,34468.93,19.87
539,Andhra Pradesh,Maize,1995,22883,758,34468.93,16.85
540,Andhra Pradesh,Maize,1995,22883,758,34468.93,21.5
541,Andhra Pradesh,Potatoes,1995,199803,758,34468.93,16.68
542,Andhra Pradesh,Potatoes,1995,199803,758,34468.93,21.5
543,Andhra Pradesh,Potatoes,1995,199803,758,34468.93,25.01
544,Andhra Pradesh,Potatoes,1995,199803,758,34468.93,20.39
545,Andhra Pradesh,Potatoes,1995,199803,758,34468.93,22.79
546,Andhra Pradesh,Potatoes,1995,199803,758,34468.93,19.87
547,Andhra Pradesh,Potatoes,1995,199803,758,34468.93,16.85
548,Andhra Pradesh,Potatoes,1995,199803,758,34468.93,21.5
549,Andhra Pradesh,"Rice, paddy",1995,46792,758,34468.93,16.68
550,Andhra Pradesh,"Rice, paddy",1995,46792,758,34468.93,21.5
551,Andhra Pradesh,"Rice, paddy",1995,46792,758,34468.93,25.01
552,Andhra Pradesh,"Rice, paddy",1995,46792,758,34468.93,20.39
553,Andhra Pradesh,"Rice, paddy",1995,46792,758,34468.93,22.79
554,Andhra Pradesh,"Rice, paddy",1995,46792,758,34468.93,19.87
555,Andhra Pradesh,"Rice, paddy",1995,46792,758,34468.93,16.85
556,Andhra Pradesh,"Rice, paddy",1995,46792,758,34468.93,21.5
557,Andhra Pradesh,Sorghum,1995,30385,758,34468.93,16.68
558,Andhra Pradesh,Sorghum,1995,30385,758,34468.93,21.5
559,Andhra Pradesh,Sorghum,1995,30385,758,34468.93,25.01
560,Andhra Pradesh,Sorghum,1995,30385,758,34468.93,20.39
561,Andhra Pradesh,Sorghum,1995,30385,758,34468.93,22.79
562,Andhra Pradesh,Sorghum,1995,30385,758,34468.93,19.87
563,Andhra Pradesh,Sorghum,1995,30385,758,34468.93,16.85
564,Andhra Pradesh,Sorghum,1995,30385,758,34468.93,21.5
565,Andhra Pradesh,Soybeans,1995,14121,758,34468.93,16.68
566,Andhra Pradesh,Soybeans,1995,14121,758,34468.93,21.5
567,Andhra Pradesh,Soybeans,1995,14121,758,34468.93,25.01
568,Andhra Pradesh,Soybeans,1995,14121,758,34468.93,20.39
569,Andhra Pradesh,Soybeans,1995,14121,758,34468.93,22.79
570,Andhra Pradesh,Soybeans,1995,14121,758,34468.93,19.87
571,Andhra Pradesh,Soybeans,1995,14121,758,34468.93,16.85
572,Andhra Pradesh,Soybeans,1995,14121,758,34468.93,21.5
573,Andhra Pradesh,Sweet potatoes,1995,174581,758,34468.93,16.68
574,Andhra Pradesh,Sweet potatoes,1995,174581,758,34468.93,21.5
575,Andhra Pradesh,Sweet potatoes,1995,174581,758,34468.93,25.01
576,Andhra Pradesh,Sweet potatoes,1995,174581,758,34468.93,20.39
577,Andhra Pradesh,Sweet potatoes,1995,174581,758,34468.93,22.79
578,Andhra Pradesh,Sweet potatoes,1995,174581,758,34468.93,19.87
579,Andhra Pradesh,Sweet potatoes,1995,174581,758,34468.93,16.85
580,Andhra Pradesh,Sweet potatoes,1995,174581,758,34468.93,21.5
581,Andhra Pradesh,Wheat,1995,37320,758,34468.93,16.68
582,Andhra Pradesh,Wheat,1995,37320,758,34468.93,21.5
583,Andhra Pradesh,Wheat,1995,37320,758,34468.93,25.01
584,Andhra Pradesh,Wheat,1995,37320,758,34468.93,20.39
585,Andhra Pradesh,Wheat,1995,37320,758,34468.93,22.79
586,Andhra Pradesh,Wheat,1995,37320,758,34468.93,19.87
587,Andhra Pradesh,Wheat,1995,37320,758,34468.93,16.85
588,Andhra Pradesh,Wheat,1995,37320,758,34468.93,21.5
589,Andhra Pradesh,Cassava,1996,77192,758,34468.93,16.08
590,Andhra Pradesh,Cassava,1996,77192,758,34468.93,21.08
591,Andhra Pradesh,Cassava,1996,77192,758,34468.93,25.06
592,Andhra Pradesh,Cassava,1996,77192,758,34468.93,20.79
593,Andhra Pradesh,Cassava,1996,77192,758,34468.93,22.91
594,Andhra Pradesh,Cassava,1996,77192,758,34468.93,19.27
595,Andhra Pradesh,Cassava,1996,77192,758,34468.93,17.2
596,Andhra Pradesh,Cassava,1996,77192,758,34468.93,21.08
597,Andhra Pradesh,Maize,1996,22387,758,34468.93,16.08
598,Andhra Pradesh,Maize,1996,22387,758,34468.93,21.08
599,Andhra Pradesh,Maize,1996,22387,758,34468.93,25.06
600,Andhra Pradesh,Maize,1996,22387,758,34468.93,20.79
601,Andhra Pradesh,Maize,1996,22387,758,34468.93,22.91
602,Andhra Pradesh,Maize,1996,22387,758,34468.93,19.27
603,Andhra Pradesh,Maize,1996,22387,758,34468.93,17.2
604,Andhra Pradesh,Maize,1996,22387,758,34468.93,21.08
605,Andhra Pradesh,Potatoes,1996,204570,758,34468.93,16.08
606,Andhra Pradesh,Potatoes,1996,204570,758,34468.93,21.08
607,Andhra Pradesh,Potatoes,1996,204570,758,34468.93,25.06
608,Andhra Pradesh,Potatoes,1996,204570,758,34468.93,20.79
609,Andhra Pradesh,Potatoes,1996,204570,758,34468.93,22.91
610,Andhra Pradesh,Potatoes,1996,204570,758,34468.93,19.27
611,Andhra Pradesh,Potatoes,1996,204570,758,34468.93,17.2
612,Andhra Pradesh,Potatoes,1996,204570,758,34468.93,21.08
613,Andhra Pradesh,"Rice, paddy",1996,45412,758,34468.93,16.08
614,Andhra Pradesh,"Rice, paddy",1996,45412,758,34468.93,21.08
615,Andhra Pradesh,"Rice, paddy",1996,45412,758,34468.93,25.06
616,Andhra Pradesh,"Rice, paddy",1996,45412,758,34468.93,20.79
617,Andhra Pradesh,"Rice, paddy",1996,45412,758,34468.93,22.91
618,Andhra Pradesh,"Rice, paddy",1996,45412,758,34468.93,19.27
619,Andhra Pradesh,"Rice, paddy",1996,45412,758,34468.93,17.2
620,Andhra Pradesh,"Rice, paddy",1996,45412,758,34468.93,21.08
621,Andhra Pradesh,Sorghum,1996,31169,758,34468.93,16.08
622,Andhra Pradesh,Sorghum,1996,31169,758,34468.93,21.08
623,Andhra Pradesh,Sorghum,1996,31169,758,34468.93,25.06
624,Andhra Pradesh,Sorghum,1996,31169,758,34468.93,20.79
625,Andhra Pradesh,Sorghum,1996,31169,758,34468.93,22.91
626,Andhra Pradesh,Sorghum,1996,31169,758,34468.93,19.27
627,Andhra Pradesh,Sorghum,1996,31169,758,34468.93,17.2
628,Andhra Pradesh,Sorghum,1996,31169,758,34468.93,21.08
629,Andhra Pradesh,Soybeans,1996,11429,758,34468.93,16.08
630,Andhra Pradesh,Soybeans,1996,11429,758,34468.93,21.08
631,Andhra Pradesh,Soybeans,1996,11429,758,34468.93,25.06
632,Andhra Pradesh,Soybeans,1996,11429,758,34468.93,20.79
633,Andhra Pradesh,Soybeans,1996,11429,758,34468.93,22.91
634,Andhra Pradesh,Soybeans,1996,11429,758,34468.93,19.27
635,Andhra Pradesh,Soybeans,1996,11429,758,34468.93,17.2
636,Andhra Pradesh,Soybeans,1996,11429,758,34468.93,21.08
637,Andhra Pradesh,Sweet potatoes,1996,185891,758,34468.93,16.08
638,Andhra Pradesh,Sweet potatoes,1996,185891,758,34468.93,21.08
639,Andhra Pradesh,Sweet potatoes,1996,185891,758,34468.93,25.06
640,Andhra Pradesh,Sweet potatoes,1996,185891,758,34468.93,20.79
641,Andhra Pradesh,Sweet potatoes,1996,185891,758,34468.93,22.91
642,Andhra Pradesh,Sweet potatoes,1996,185891,758,34468.93,19.27
643,Andhra Pradesh,Sweet potatoes,1996,185891,758,34468.93,17.2
644,Andhra Pradesh,Sweet potatoes,1996,185891,758,34468.93,21.08
645,Andhra Pradesh,Wheat,1996,41706,758,34468.93,16.08
646,Andhra Pradesh,Wheat,1996,41706,758,34468.93,21.08
647,Andhra Pradesh,Wheat,1996,41706,758,34468.93,25.06
648,Andhra Pradesh,Wheat,1996,41706,758,34468.93,20.79
649,Andhra Pradesh,Wheat,1996,41706,758,34468.93,22.91
650,Andhra Pradesh,Wheat,1996,41706,758,34468.93,19.27
651,Andhra Pradesh,Wheat,1996,41706,758,34468.93,17.2
652,Andhra Pradesh,Wheat,1996,41706,758,34468.93,21.08
653,Andhra Pradesh,Cassava,1997,96021,758,34468.93,16.25
654,Andhra Pradesh,Cassava,1997,96021,758,34468.93,20.99
655,Andhra Pradesh,Cassava,1997,96021,758,34468.93,25.21
656,Andhra Pradesh,Cassava,1997,96021,758,34468.93,20.35
657,Andhra Pradesh,Cassava,1997,96021,758,34468.93,21.9
658,Andhra Pradesh,Cassava,1997,96021,758,34468.93,19.65
659,Andhra Pradesh,Cassava,1997,96021,758,34468.93,17.46
660,Andhra Pradesh,Cassava,1997,96021,758,34468.93,20.99
661,Andhra Pradesh,Maize,1997,23840,758,34468.93,16.25
662,Andhra Pradesh,Maize,1997,23840,758,34468.93,20.99
663,Andhra Pradesh,Maize,1997,23840,758,34468.93,25.21
664,Andhra Pradesh,Maize,1997,23840,758,34468.93,20.35
665,Andhra Pradesh,Maize,1997,23840,758,34468.93,21.9
666,Andhra Pradesh,Maize,1997,23840,758,34468.93,19.65
667,Andhra Pradesh,Maize,1997,23840,758,34468.93,17.46
668,Andhra Pradesh,Maize,1997,23840,758,34468.93,20.99
669,Andhra Pradesh,Potatoes,1997,208520,758,34468.93,16.25
670,Andhra Pradesh,Potatoes,1997,208520,758,34468.93,20.99
671,Andhra Pradesh,Potatoes,1997,208520,758,34468.93,25.21
672,Andhra Pradesh,Potatoes,1997,208520,758,34468.93,20.35
673,Andhra Pradesh,Potatoes,1997,208520,758,34468.93,21.9
674,Andhra Pradesh,Potatoes,1997,208520,758,34468.93,19.65
675,Andhra Pradesh,Potatoes,1997,208520,758,34468.93,17.46
676,Andhra Pradesh,Potatoes,1997,208520,758,34468.93,20.99
677,Andhra Pradesh,"Rice, paddy",1997,41365,758,34468.93,16.25
678,Andhra Pradesh,"Rice, paddy",1997,41365,758,34468.93,20.99
679,Andhra Pradesh,"Rice, paddy",1997,41365,758,34468.93,25.21
680,Andhra Pradesh,"Rice, paddy",1997,41365,758,34468.93,20.35
681,Andhra Pradesh,"Rice, paddy",1997,41365,758,34468.93,21.9
682,Andhra Pradesh,"Rice, paddy",1997,41365,758,34468.93,19.65
683,Andhra Pradesh,"Rice, paddy",1997,41365,758,34468.93,17.46
684,Andhra Pradesh,"Rice, paddy",1997,41365,758,34468.93,20.99
685,Andhra Pradesh,Sorghum,1997,30423,758,34468.93,16.25
686,Andhra Pradesh,Sorghum,1997,30423,758,34468.93,20.99
687,Andhra Pradesh,Sorghum,1997,30423,758,34468.93,25.21
688,Andhra Pradesh,Sorghum,1997,30423,758,34468.93,20.35
689,Andhra Pradesh,Sorghum,1997,30423,758,34468.93,21.9
690,Andhra Pradesh,Sorghum,1997,30423,758,34468.93,19.65
691,Andhra Pradesh,Sorghum,1997,30423,758,34468.93,17.46
692,Andhra Pradesh,Sorghum,1997,30423,758,34468.93,20.99
693,Andhra Pradesh,Soybeans,1997,15057,758,34468.93,16.25
694,Andhra Pradesh,Soybeans,1997,15057,758,34468.93,20.99
695,Andhra Pradesh,Soybeans,1997,15057,758,34468.93,25.21
696,Andhra Pradesh,Soybeans,1997,15057,758,34468.93,20.35
697,Andhra Pradesh,Soybeans,1997,15057,758,34468.93,21.9
698,Andhra Pradesh,Soybeans,1997,15057,758,34468.93,19.65
699,Andhra Pradesh,Soybeans,1997,15057,758,34468.93,17.46
700,Andhra Pradesh,Soybeans,1997,15057,758,34468.93,20.99
701,Andhra Pradesh,Sweet potatoes,1997,209597,758,34468.93,16.25
702,Andhra Pradesh,Sweet potatoes,1997,209597,758,34468.93,20.99
703,Andhra Pradesh,Sweet potatoes,1997,209597,758,34468.93,25.21
704,Andhra Pradesh,Sweet potatoes,1997,209597,758,34468.93,20.35
705,Andhra Pradesh,Sweet potatoes,1997,209597,758,34468.93,21.9
706,Andhra Pradesh,Sweet potatoes,1997,209597,758,34468.93,19.65
707,Andhra Pradesh,Sweet potatoes,1997,209597,758,34468.93,17.46
708,Andhra Pradesh,Sweet potatoes,1997,209597,758,34468.93,20.99
709,Andhra Pradesh,Wheat,1997,47347,758,34468.93,16.25
710,Andhra Pradesh,Wheat,1997,47347,758,34468.93,20.99
711,Andhra Pradesh,Wheat,1997,47347,758,34468.93,25.21
712,Andhra Pradesh,Wheat,1997,47347,758,34468.93,20.35
713,Andhra Pradesh,Wheat,1997,47347,758,34468.93,21.9
